timestamp,hpa-current,hpa-target,hpa-desired,replicas-ready,pod,cpu-millicores,memory-bytes
2026-09-03T09:55:01.9862297+08:00,5,142,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:01.9862297+08:00,5,142,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:09.3011582+08:00,5,121,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:55:09.3011582+08:00,5,121,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:09.3011582+08:00,5,121,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:09.3011582+08:00,5,121,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:09.3011582+08:00,5,121,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:16.6142625+08:00,5,121,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:55:16.6142625+08:00,5,121,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:16.6142625+08:00,5,121,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:16.6142625+08:00,5,121,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:16.6142625+08:00,5,121,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:23.9421696+08:00,5,131,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:55:23.9421696+08:00,5,131,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:23.9421696+08:00,5,131,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:23.9421696+08:00,5,131,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:23.9421696+08:00,5,131,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:31.2382240+08:00,5,131,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:55:31.2382240+08:00,5,131,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:31.2382240+08:00,5,131,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:31.2382240+08:00,5,131,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:31.2382240+08:00,5,131,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:39.3065423+08:00,5,121,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:55:39.3065423+08:00,5,121,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:39.3065423+08:00,5,121,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:39.3065423+08:00,5,121,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:39.3065423+08:00,5,121,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:46.8520872+08:00,5,121,5,4,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:46.8520872+08:00,5,121,5,4,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:46.8520872+08:00,5,121,5,4,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:46.8520872+08:00,5,121,5,4,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:55:46.8520872+08:00,5,121,5,4,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:55:54.6108655+08:00,5,132,5,4,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:55:54.6108655+08:00,5,132,5,4,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:55:54.6108655+08:00,5,132,5,4,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:55:54.6108655+08:00,5,132,5,4,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:55:54.6108655+08:00,5,132,5,4,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:01.9451778+08:00,5,132,5,4,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:01.9451778+08:00,5,132,5,4,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:01.9451778+08:00,5,132,5,4,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:01.9451778+08:00,5,132,5,4,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:01.9451778+08:00,5,132,5,4,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:09.3270434+08:00,5,121,5,4,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:09.3270434+08:00,5,121,5,4,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:09.3270434+08:00,5,121,5,4,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:09.3270434+08:00,5,121,5,4,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:09.3270434+08:00,5,121,5,4,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:17.0768231+08:00,5,121,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:17.0768231+08:00,5,121,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:17.0768231+08:00,5,121,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:17.0768231+08:00,5,121,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:17.0768231+08:00,5,121,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:24.5781524+08:00,5,133,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:24.5781524+08:00,5,133,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:24.5781524+08:00,5,133,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:24.5781524+08:00,5,133,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:24.5781524+08:00,5,133,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:32.7847451+08:00,5,133,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:32.7847451+08:00,5,133,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:32.7847451+08:00,5,133,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:32.7847451+08:00,5,133,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:32.7847451+08:00,5,133,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:40.3532656+08:00,5,142,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:40.3532656+08:00,5,142,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:40.3532656+08:00,5,142,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:40.3532656+08:00,5,142,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:40.3532656+08:00,5,142,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:48.0513415+08:00,5,142,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:48.0513415+08:00,5,142,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:48.0513415+08:00,5,142,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:48.0513415+08:00,5,142,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:48.0513415+08:00,5,142,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:56:55.4652491+08:00,5,249,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:56:55.4652491+08:00,5,249,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:56:55.4652491+08:00,5,249,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:56:55.4652491+08:00,5,249,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:56:55.4652491+08:00,5,249,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:02.7613006+08:00,5,249,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:02.7613006+08:00,5,249,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:02.7613006+08:00,5,249,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:02.7613006+08:00,5,249,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:02.7613006+08:00,5,249,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:10.1457286+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:10.1457286+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:10.1457286+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:10.1457286+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:10.1457286+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:17.6938945+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:17.6938945+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:17.6938945+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:17.6938945+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:17.6938945+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:25.0234515+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:25.0234515+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:25.0234515+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:25.0234515+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:25.0234515+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:33.1959172+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:33.1959172+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:33.1959172+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:33.1959172+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:33.1959172+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:40.6725888+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:40.6725888+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:40.6725888+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:40.6725888+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:40.6725888+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:48.0814733+08:00,5,158,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:48.0814733+08:00,5,158,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:48.0814733+08:00,5,158,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:48.0814733+08:00,5,158,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:48.0814733+08:00,5,158,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:57:55.5283648+08:00,5,129,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:57:55.5283648+08:00,5,129,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:57:55.5283648+08:00,5,129,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:57:55.5283648+08:00,5,129,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:57:55.5283648+08:00,5,129,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:02.9082846+08:00,5,129,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:02.9082846+08:00,5,129,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:02.9082846+08:00,5,129,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:02.9082846+08:00,5,129,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:02.9082846+08:00,5,129,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:10.3958217+08:00,5,117,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:10.3958217+08:00,5,117,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:10.3958217+08:00,5,117,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:10.3958217+08:00,5,117,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:10.3958217+08:00,5,117,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:17.7802975+08:00,5,117,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:17.7802975+08:00,5,117,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:17.7802975+08:00,5,117,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:17.7802975+08:00,5,117,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:17.7802975+08:00,5,117,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:25.2136951+08:00,5,104,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:25.2136951+08:00,5,104,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:25.2136951+08:00,5,104,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:25.2136951+08:00,5,104,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:25.2136951+08:00,5,104,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:32.6009057+08:00,5,104,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:32.6009057+08:00,5,104,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:32.6009057+08:00,5,104,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:32.6009057+08:00,5,104,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:32.6009057+08:00,5,104,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:39.9330951+08:00,5,102,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:39.9330951+08:00,5,102,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:39.9330951+08:00,5,102,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:39.9330951+08:00,5,102,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:39.9330951+08:00,5,102,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:47.2500873+08:00,5,102,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:47.2500873+08:00,5,102,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:47.2500873+08:00,5,102,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:47.2500873+08:00,5,102,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:47.2500873+08:00,5,102,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:58:54.6032691+08:00,5,115,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:58:54.6032691+08:00,5,115,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:58:54.6032691+08:00,5,115,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:58:54.6032691+08:00,5,115,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:58:54.6032691+08:00,5,115,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:59:02.9079869+08:00,5,115,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:59:02.9079869+08:00,5,115,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:59:02.9079869+08:00,5,115,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:59:02.9079869+08:00,5,115,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:59:02.9079869+08:00,5,115,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:59:10.6737932+08:00,5,113,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:59:10.6737932+08:00,5,113,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:59:10.6737932+08:00,5,113,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:59:10.6737932+08:00,5,113,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:59:10.6737932+08:00,5,113,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:59:18.5849147+08:00,5,113,5,5,marketplace-service-84786c7f9-4jvxm,,
2026-09-03T09:59:18.5849147+08:00,5,113,5,5,marketplace-service-84786c7f9-5xsd8,,
2026-09-03T09:59:18.5849147+08:00,5,113,5,5,marketplace-service-84786c7f9-sx24w,,
2026-09-03T09:59:18.5849147+08:00,5,113,5,5,marketplace-service-84786c7f9-zc8jl,,
2026-09-03T09:59:18.5849147+08:00,5,113,5,5,marketplace-service-84786c7f9-zhn6f,,
2026-09-03T09:59:26.1166717+08:00,5,100,5,5,marketplace-service-84786c7f9-4jvxm,,
