timestamp,hpa-current,hpa-target,hpa-desired,replicas-ready,pod,cpu-millicores,memory-bytes
2026-09-03T09:38:31.4969695+08:00,5,279,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:38:31.4969695+08:00,5,279,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:38:31.4969695+08:00,5,279,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:38:31.4969695+08:00,5,279,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:38:31.4969695+08:00,5,279,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:38:38.7882719+08:00,5,279,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:38:38.7882719+08:00,5,279,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:38:38.7882719+08:00,5,279,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:38:38.7882719+08:00,5,279,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:38:38.7882719+08:00,5,279,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:38:46.0028831+08:00,5,145,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:38:46.0028831+08:00,5,145,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:38:46.0028831+08:00,5,145,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:38:46.0028831+08:00,5,145,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:38:46.0028831+08:00,5,145,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:38:53.4585893+08:00,5,145,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:38:53.4585893+08:00,5,145,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:38:53.4585893+08:00,5,145,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:38:53.4585893+08:00,5,145,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:38:53.4585893+08:00,5,145,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:01.0191650+08:00,5,236,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:01.0191650+08:00,5,236,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:01.0191650+08:00,5,236,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:01.0191650+08:00,5,236,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:01.0191650+08:00,5,236,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:08.2231617+08:00,5,236,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:08.2231617+08:00,5,236,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:08.2231617+08:00,5,236,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:08.2231617+08:00,5,236,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:08.2231617+08:00,5,236,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:15.4041712+08:00,5,236,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:15.4041712+08:00,5,236,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:15.4041712+08:00,5,236,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:15.4041712+08:00,5,236,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:15.4041712+08:00,5,236,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:22.6283010+08:00,5,325,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:22.6283010+08:00,5,325,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:22.6283010+08:00,5,325,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:22.6283010+08:00,5,325,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:22.6283010+08:00,5,325,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:30.0614344+08:00,5,325,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:30.0614344+08:00,5,325,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:30.0614344+08:00,5,325,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:30.0614344+08:00,5,325,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:30.0614344+08:00,5,325,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:37.4095254+08:00,5,226,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:37.4095254+08:00,5,226,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:37.4095254+08:00,5,226,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:37.4095254+08:00,5,226,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:37.4095254+08:00,5,226,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:44.7951308+08:00,5,226,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:44.7951308+08:00,5,226,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:44.7951308+08:00,5,226,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:44.7951308+08:00,5,226,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:44.7951308+08:00,5,226,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:52.1536761+08:00,5,155,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:52.1536761+08:00,5,155,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:52.1536761+08:00,5,155,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:52.1536761+08:00,5,155,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:52.1536761+08:00,5,155,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:39:59.6349977+08:00,5,155,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:39:59.6349977+08:00,5,155,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:39:59.6349977+08:00,5,155,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:39:59.6349977+08:00,5,155,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:39:59.6349977+08:00,5,155,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:07.1872849+08:00,5,114,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:07.1872849+08:00,5,114,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:07.1872849+08:00,5,114,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:07.1872849+08:00,5,114,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:07.1872849+08:00,5,114,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:14.5692790+08:00,5,114,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:14.5692790+08:00,5,114,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:14.5692790+08:00,5,114,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:14.5692790+08:00,5,114,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:14.5692790+08:00,5,114,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:21.9143879+08:00,5,131,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:21.9143879+08:00,5,131,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:21.9143879+08:00,5,131,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:21.9143879+08:00,5,131,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:21.9143879+08:00,5,131,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:29.7499966+08:00,5,131,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:29.7499966+08:00,5,131,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:29.7499966+08:00,5,131,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:29.7499966+08:00,5,131,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:29.7499966+08:00,5,131,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:37.1906317+08:00,5,125,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:37.1906317+08:00,5,125,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:37.1906317+08:00,5,125,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:37.1906317+08:00,5,125,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:37.1906317+08:00,5,125,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:45.0244251+08:00,5,125,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:45.0244251+08:00,5,125,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:45.0244251+08:00,5,125,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:45.0244251+08:00,5,125,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:45.0244251+08:00,5,125,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:40:54.3355340+08:00,5,136,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:40:54.3355340+08:00,5,136,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:40:54.3355340+08:00,5,136,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:40:54.3355340+08:00,5,136,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:40:54.3355340+08:00,5,136,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:02.2263698+08:00,5,135,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:02.2263698+08:00,5,135,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:02.2263698+08:00,5,135,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:02.2263698+08:00,5,135,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:02.2263698+08:00,5,135,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:10.2134925+08:00,5,135,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:10.2134925+08:00,5,135,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:10.2134925+08:00,5,135,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:10.2134925+08:00,5,135,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:10.2134925+08:00,5,135,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:17.7244502+08:00,5,116,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:17.7244502+08:00,5,116,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:17.7244502+08:00,5,116,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:17.7244502+08:00,5,116,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:17.7244502+08:00,5,116,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:24.7340212+08:00,5,116,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:24.7340212+08:00,5,116,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:24.7340212+08:00,5,116,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:24.7340212+08:00,5,116,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:24.7340212+08:00,5,116,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:32.4025373+08:00,5,125,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:32.4025373+08:00,5,125,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:32.4025373+08:00,5,125,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:32.4025373+08:00,5,125,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:32.4025373+08:00,5,125,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:41.9294518+08:00,5,125,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:41.9294518+08:00,5,125,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:41.9294518+08:00,5,125,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:41.9294518+08:00,5,125,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:41.9294518+08:00,5,125,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:50.1105533+08:00,5,119,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:50.1105533+08:00,5,119,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:50.1105533+08:00,5,119,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:50.1105533+08:00,5,119,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:50.1105533+08:00,5,119,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:41:58.0105121+08:00,5,119,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:41:58.0105121+08:00,5,119,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:41:58.0105121+08:00,5,119,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:41:58.0105121+08:00,5,119,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:41:58.0105121+08:00,5,119,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:05.9642844+08:00,5,134,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:05.9642844+08:00,5,134,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:05.9642844+08:00,5,134,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:05.9642844+08:00,5,134,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:05.9642844+08:00,5,134,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:13.4732635+08:00,5,134,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:13.4732635+08:00,5,134,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:13.4732635+08:00,5,134,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:13.4732635+08:00,5,134,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:13.4732635+08:00,5,134,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:21.1481469+08:00,5,132,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:21.1481469+08:00,5,132,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:21.1481469+08:00,5,132,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:21.1481469+08:00,5,132,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:21.1481469+08:00,5,132,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:28.7530924+08:00,5,132,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:28.7530924+08:00,5,132,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:28.7530924+08:00,5,132,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:28.7530924+08:00,5,132,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:28.7530924+08:00,5,132,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:36.4703992+08:00,5,111,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:36.4703992+08:00,5,111,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:36.4703992+08:00,5,111,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:36.4703992+08:00,5,111,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:36.4703992+08:00,5,111,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:44.6165432+08:00,5,111,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:44.6165432+08:00,5,111,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:44.6165432+08:00,5,111,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:44.6165432+08:00,5,111,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:44.6165432+08:00,5,111,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:42:52.6306936+08:00,5,95,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:42:52.6306936+08:00,5,95,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:42:52.6306936+08:00,5,95,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:42:52.6306936+08:00,5,95,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:42:52.6306936+08:00,5,95,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:00.6992125+08:00,5,95,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:00.6992125+08:00,5,95,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:00.6992125+08:00,5,95,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:00.6992125+08:00,5,95,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:00.6992125+08:00,5,95,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:08.6912070+08:00,5,96,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:08.6912070+08:00,5,96,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:08.6912070+08:00,5,96,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:08.6912070+08:00,5,96,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:08.6912070+08:00,5,96,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:16.0182163+08:00,5,96,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:16.0182163+08:00,5,96,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:16.0182163+08:00,5,96,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:16.0182163+08:00,5,96,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:16.0182163+08:00,5,96,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:23.4337916+08:00,5,97,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:23.4337916+08:00,5,97,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:23.4337916+08:00,5,97,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:23.4337916+08:00,5,97,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:23.4337916+08:00,5,97,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:31.3692010+08:00,5,97,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:31.3692010+08:00,5,97,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:31.3692010+08:00,5,97,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:31.3692010+08:00,5,97,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:31.3692010+08:00,5,97,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:39.0028696+08:00,5,79,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:39.0028696+08:00,5,79,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:39.0028696+08:00,5,79,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:39.0028696+08:00,5,79,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:39.0028696+08:00,5,79,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:46.4467288+08:00,5,79,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:46.4467288+08:00,5,79,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:46.4467288+08:00,5,79,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:46.4467288+08:00,5,79,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:46.4467288+08:00,5,79,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:43:54.4150083+08:00,5,82,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:43:54.4150083+08:00,5,82,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:43:54.4150083+08:00,5,82,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:43:54.4150083+08:00,5,82,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:43:54.4150083+08:00,5,82,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:44:01.9755874+08:00,5,82,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:44:01.9755874+08:00,5,82,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:44:01.9755874+08:00,5,82,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:44:01.9755874+08:00,5,82,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:44:01.9755874+08:00,5,82,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:44:09.7339096+08:00,5,84,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:44:09.7339096+08:00,5,84,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:44:09.7339096+08:00,5,84,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:44:09.7339096+08:00,5,84,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:44:09.7339096+08:00,5,84,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:44:17.1259323+08:00,5,84,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:44:17.1259323+08:00,5,84,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:44:17.1259323+08:00,5,84,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:44:17.1259323+08:00,5,84,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:44:17.1259323+08:00,5,84,5,5,marketplace-service-84786c7f9-fjlzt,,
2026-09-03T09:44:24.8619209+08:00,5,93,5,5,marketplace-service-84786c7f9-2rszz,,
2026-09-03T09:44:24.8619209+08:00,5,93,5,5,marketplace-service-84786c7f9-cq67t,,
2026-09-03T09:44:24.8619209+08:00,5,93,5,5,marketplace-service-84786c7f9-dvtsz,,
2026-09-03T09:44:24.8619209+08:00,5,93,5,5,marketplace-service-84786c7f9-f2mhh,,
2026-09-03T09:44:24.8619209+08:00,5,93,5,5,marketplace-service-84786c7f9-fjlzt,,
